layer1.1.conv1,layer2.3.conv2,layer3.5.conv3,layer4.2.conv3,avgpool
0.2016175064986745,0.15988481208950422,0.14381063302381988,0.15382314577961256,0.18227032255429781
0.10001674543127564,0.071046192830642,0.05882109734623005,0.06212525837925559,0.10511419303285406
0.21192266187950132,0.16433216643883303,0.15171594550631828,0.15322513998447673,0.1949794198652668
0.12497502557711003,0.11268795571271327,0.10238593782507012,0.08954756611811218,0.1185235579147226
0.21768164415155042,0.13314685844746485,0.12726635187352014,0.11671133328429333,0.19678759688604658
0.25831577543767925,0.16909412425888953,0.1547268693113237,0.17384754352206602,0.2232295365373525
0.09661374954757483,0.07067856281995562,0.0681844966369075,0.06419694801398383,0.07613196092792689
0.14994700703290484,0.13696218361517734,0.12115785232582457,0.10453759324683609,0.1254058039898828
0.1330342616144214,0.0715187686064677,0.05640716132727721,0.05671017132236252,0.09148543332524721
0.27322104263439706,0.2669898899084449,0.2675411149903773,0.24942901925824643,0.23698066197825624
0.10343773263184465,0.10846053447352881,0.1216877072277252,0.1194598068140828,0.12321201347823865
0.37534553678971927,0.3197601751989379,0.31090801179561034,0.2829190370608312,0.3211373575789237
0.14869410889242138,0.11849551534837946,0.11455350517823847,0.10599465574653227,0.1353349821726014
0.18591976925018672,0.14770554452659115,0.1393520784517224,0.13202672227782028,0.16478351952911008
0.12580518771268762,0.12565024158300828,0.10852630707438544,0.0945604754478861,0.11417996420953337
0.2532475529628039,0.17836433978351687,0.1504252261012947,0.17226646978533317,0.20167246729643673
0.4779149328923546,0.45291747384876935,0.453887921484628,0.41555234625267673,0.4212445749508289
0.22856326192690332,0.19663214249465127,0.19601719335877982,0.18946212638313464,0.2084963322058063
0.09529096390131406,0.08564314667956084,0.07659633871541022,0.05676507978864138,0.06807668103361944
0.09752360858556021,0.04899682522161925,0.019350064262764394,0.03384262042393269,0.07395823137646747
0.05367087968896901,0.05179148044915941,0.04740680775909714,0.04347917109137285,0.06232823316600834
0.23861153809211594,0.17806531609640264,0.1705773709687107,0.17233844339102758,0.22294642778141224
0.09084566430661647,0.06725598162366296,0.08657510940588527,0.04875874554359564,0.1048832425083688
0.21818073620648104,0.16001212009688184,0.11662363929335037,0.11803070181994865,0.2100566352283573
0.2926682030258761,0.23067045303360034,0.22015518326627795,0.20176625526123615,0.28080055094087464
0.23448988298570175,0.207893021520262,0.1976025704272197,0.1558344313578677,0.21415079128951917
0.05918671756225304,0.027588881343773592,-0.0033244664416174972,0.002160603372215971,0.02443415162076981
0.4325520548750955,0.39390656435657617,0.39963679960820486,0.3647406927851832,0.3717850387039766
0.319183925372538,0.23465278801258546,0.1982748848140134,0.22242920203367877,0.3016686101826147
0.21500110987556978,0.1770637708227095,0.15226827358058032,0.15391693585567712,0.18308430299650705
0.2598528108534393,0.2211546075137354,0.19849406655081409,0.1903746781859198,0.18575632536110545
0.21033193476562928,0.20749980882506108,0.21112483195848178,0.20090721442624965,0.2065933148863979
0.2722797780732674,0.24066966324357164,0.20539149979725355,0.15046169015068622,0.22771086756243147
0.15992471729645977,0.11115552489262033,0.1105506567361245,0.09017326920501895,0.12070255394723618
0.09890717725983204,0.06132023416724593,0.057671066745867895,0.05347993057868747,0.0939929975242363
0.2311041025665683,0.23415879351128294,0.24914391601159638,0.22875287870009756,0.2504123620743841
0.1251304534246898,0.09459754998749709,0.090690540191663,0.07729684329788838,0.0954386978422559
0.1313091619192068,0.11110025840337495,0.11229892995294932,0.09327744094475923,0.1361182611516873
0.3145553437641759,0.2733329624670449,0.27244809665524977,0.2709382755684016,0.23762936832226184
0.2644226662231096,0.20368490757265195,0.191486686905345,0.17731532225835717,0.24291677310684126
0.012374080655889293,0.022752571014788357,0.012986884395254578,0.0014255767672013181,-0.0009889159486645063
0.19395190568444587,0.15698638421549474,0.15062115712929666,0.13988261730212265,0.1755428512583466
0.5447532821392436,0.49115273201873405,0.4469516953546097,0.424531558413195,0.45636060995945654
0.0849717796630497,0.06464476210375636,0.06629886347484003,0.04584384264687909,0.10706905876911534
0.08909263379485494,0.05886825724387447,0.054709429431609564,0.028455539113083954,0.07180717928059609
0.058494545606836014,0.05885731460511903,0.04791185727428196,0.05904410457588406,0.056910030168623484
0.10446502423361242,0.08192865061095782,0.06361653696288613,0.07450178909583449,0.10714156741162993
0.2857207319568459,0.17253835001325724,0.15355918930972656,0.16025101738123412,0.2627266184806587
0.17180161950876244,0.12655866883537573,0.10791773100757457,0.10639866763272836,0.11102533992802685
-0.01124458424582253,0.032113694933168686,0.018890741500157085,0.01778902602449119,0.011436285187608898
0.21074195515753408,0.21542885147367258,0.22836404627588852,0.20971118286636303,0.2167440807750898
0.24237873713798952,0.19953268538478797,0.17915099286007063,0.18095228848917222,0.20838309781881625
0.11758360861759722,0.08826810830789063,0.10390155049401227,0.0976989617092909,0.11353590814235073
0.2085028009716935,0.16467411784975167,0.15819249050632284,0.12185904311522817,0.182650579285808
0.20133720469812275,0.14934882954439227,0.12900722047738036,0.10821256701150403,0.19042383006019042
0.12891392100723148,0.1035740408918181,0.08250135561846247,0.09161939544352621,0.1054052765226498
0.1675777959900313,0.13715710512814513,0.11667669266386294,0.11324822778734468,0.13067346375021444
0.28903809318810086,0.2408460430150001,0.2119069260405686,0.18147204727839053,0.23233677183424506
0.08568759685833927,0.0915858756907571,0.09829467509587961,0.09947040582790277,0.08515568046727236
0.053726346493319574,0.04138280630922613,0.0479436373528086,0.044535936447851025,0.10732602547697503
0.2425455410298848,0.1655009868429079,0.15163121339461347,0.17714844964469048,0.2285678155680171
0.1379951825162655,0.09984299409883814,0.07610675701024995,0.09418338170517519,0.10575105053202385
0.1427068705337756,0.12359193332082231,0.11451846127694704,0.09775918334685273,0.125845306762896
0.2787090003311443,0.2730510658531547,0.2634702108432835,0.257691376425019,0.2587421830611959
0.5235786631066427,0.48762980424063834,0.44508410231025786,0.41818988927190537,0.4029204246423501
0.2102621960289051,0.18905828491094592,0.17946113929178378,0.1683745189690954,0.20180275551372343
0.10253408390023605,0.0965206668658562,0.08117038879875342,0.0828106209261617,0.12208684422439958
0.11048941822472091,0.0868060165272035,0.06265669484908944,0.05975592786064114,0.08839729060307051
0.12597049889735423,0.09181250325725818,0.1040628358378384,0.10328964424210031,0.10408984891779269
0.1728951322291869,0.14032119714126684,0.13078754970936352,0.1304523502864795,0.15848382401290914
0.18214138595009793,0.19801591864728743,0.2119887444297817,0.201049172043725,0.2118893855190292
0.19220049853416216,0.1640483289714943,0.18690772393620428,0.16071387842213328,0.19154562770859643
0.19043703157286873,0.15456042923691915,0.1298986826760115,0.1103618179018217,0.18265240267543106
0.1956123483414751,0.18090813681187493,0.1819239529978469,0.14650696843251698,0.19595089329394222
0.20421923915592827,0.20608289880259267,0.2266614723098675,0.17678466197985615,0.19731320185487078
0.0652408225026748,0.06883919895321088,0.09336555061471495,0.07409555064621039,0.1068303373907924
0.15558473659926328,0.14481627110871945,0.14522395716328054,0.1315880392777832,0.17145333734105633
0.04645465656517287,0.06347106309480037,0.06276733280541387,0.04578870797440056,0.05813068372398131
0.11849289955722922,0.11183361126799103,0.10376749668935231,0.08129571451706771,0.10129679147928855
0.04230499163752152,0.05489763418036627,0.05998794693393617,0.06660177019708498,0.05086828240329909
0.0989165584872232,0.0881476554747243,0.1015554494664735,0.09599879714257223,0.11408005450640578
0.1393380850460341,0.12747206330033695,0.12380990239669015,0.12590269957486935,0.14576601548487067
0.08268954249892736,0.08949643961071893,0.08453369772310228,0.09200402660774523,0.056651576514901374
0.2003419811125752,0.14856715693307243,0.12768191606501203,0.1416552162945134,0.19251268660131995
0.08482571405393673,0.08049812698671409,0.09569526200227127,0.09856913195614497,0.13294376955939194
0.310671676799793,0.21991075159135942,0.19401201311541383,0.21945828680973448,0.31926322546842123
0.2083724834352388,0.18763043509197538,0.17893774909590157,0.17008819254180396,0.1784879443383623
0.049364636333696255,0.005009524751705339,-0.00106750037000589,0.008594358597965408,0.054203584908913895
0.262772003137451,0.19003566023657342,0.1675883846398819,0.18794262137111714,0.2403231506774026
0.10830180761249165,0.07590866660790951,0.06727247357690228,0.060568883492204184,0.10116592618859167
0.1731972164041144,0.1348847534046592,0.1614832088500248,0.14301139467296847,0.18981109947667366
0.023474289709214266,0.004051859711909471,0.024539197755375428,0.006756048495593843,0.05205242795352193
0.07909546393716592,0.05286088436211494,0.06337159921640748,0.06543722962209039,0.07031565318993305
0.17516835272291392,0.1552158495884852,0.14563551212928705,0.11588059239717381,0.14700480218296402
0.2443955850198064,0.21878054842589412,0.21160451189592525,0.20030528394276456,0.21138113656673316
0.21957915596626282,0.19663895700219639,0.20694367351029438,0.165707812396692,0.18956735854342566
0.1859402190203267,0.15407437133096272,0.14863754190630526,0.13724217337036382,0.16581250239304612
0.188077200443693,0.15471863702860583,0.14702182333440283,0.13859358288213583,0.1684985954191942
0.3770684824527108,0.32114757925091963,0.31727000070403844,0.3137720169456732,0.3008113540657366
0.5646099159735726,0.5140260649400797,0.5579508479877006,0.5184986019603892,0.5400346790686809
0.17133305519602882,0.14410774445951854,0.14751282453181444,0.13024426661024735,0.1629853515738195
0.2520525316364378,0.18417843626216568,0.16640697731247941,0.18544345188631217,0.2329877839804907
0.17960915717371462,0.1512104521511964,0.13372305041322355,0.12296301727434956,0.1674238325205087
0.10444086198275275,0.07440808603282952,0.06972758814530092,0.08704661078088913,0.11299508740400929
0.1626791718034892,0.10242648408462657,0.09844255141167402,0.10769130171539411,0.16050691189729324
0.122491714183833,0.06936469706579873,0.06079209740701832,0.099876510807196,0.12457337708492108
0.19949071137152063,0.10973595973004212,0.08941195563937901,0.07962686563924921,0.1702128763352945
0.3439419735897565,0.2554446794718816,0.22171585570434843,0.2373248292479714,0.33200583898723246
0.20480841836792923,0.1730892034833509,0.16961678023667415,0.139138662785581,0.19269012108891626
0.12881582831957641,0.11053384095950888,0.09432993570538661,0.07764119464129937,0.11610401224048028
0.08668092151652679,0.048264407037405546,0.020588360342564963,0.03239020060603466,0.06304141751066929
0.24459894739124716,0.1776040382050926,0.1604683940642707,0.17538556502549457,0.2307139410903671
0.14520656429978893,0.08493348442759413,0.062361048169449144,0.0996827409388316,0.1199446735906515
0.14105280794028852,0.11648909381381961,0.09481724317355236,0.09688813014039815,0.12966194517987348
0.10543716456706519,0.08031215150827943,0.05848612253499166,0.062453580751772465,0.10092488846206084
0.02512806372024388,0.02104056015133855,0.06178204000799477,0.055842134981139116,0.07099098736373143
0.33256806125127203,0.29652224407362343,0.2814603971416935,0.266855705360189,0.2752366503749036
0.2196913629638384,0.10678825305745253,0.07937559751410744,0.10870825871582547,0.17484053936447835
0.1047584426885324,0.07767069698489261,0.07151141055882279,0.05723545001232858,0.09030967000389961
0.252405813723628,0.18248645159255722,0.18156281463114513,0.1351348894740294,0.21859565386201915
0.08303836932402087,0.044343182004491485,0.034593403654541506,0.022323906198241022,0.04161977237270246
0.2507728696797984,0.2477925113342439,0.26939824040372307,0.2624478415411829,0.29446898776135577
0.20458093394127,0.17526783851847152,0.15724469700577537,0.13785003580233088,0.17083304443352004
0.07032267121571288,0.04324443829215122,0.04703483034990287,0.051153635572132025,0.057229857280141815
0.13176533075631977,0.1063898759778089,0.11157749920001764,0.10172112901042545,0.13244085678530668
0.09588709492499102,0.07349284307066631,0.07523089605263085,0.0754077784741161,0.07125266747220153
0.19848912720913808,0.1462504589018093,0.12036580665062767,0.13925567659597726,0.1870223928812743
0.29152609054540307,0.19329098521696414,0.1615166496533016,0.17661023530843883,0.2553241318224387
0.2228920848697438,0.18532797748171934,0.17574277581111752,0.15380385539207989,0.21435289293664775
0.2289692513652347,0.16492846782757928,0.1437850160184664,0.13604260603750756,0.17203126855877296
0.5494291999074917,0.49688963800459107,0.4367620693482072,0.41570475016049024,0.45874134169096586
0.22878061532542968,0.23878443232278276,0.23545253392211707,0.22660610101463172,0.19396281538420154
0.5299297573159059,0.46593631308503247,0.44268735591765834,0.42770507136960517,0.4612754253857895
0.3770111651900796,0.32129367861785113,0.36499256763141275,0.28975181339428324,0.3614040664153918
0.2089862408058249,0.16424109886696237,0.15735618954646938,0.1704036524823358,0.2285619843023997
0.289841801429725,0.23387488872824388,0.22705185803132927,0.21201740295267038,0.30324619983093754
0.1895913302942984,0.08560993531444244,0.043044592905901784,0.04873664372990913,0.13425385814457497
0.2061108894203532,0.1798703914489604,0.18351657947427535,0.18089521087967894,0.17675020122636537
0.18286780328143132,0.18490722280787053,0.1890550792216367,0.18481296379283507,0.17884196013182746
0.2756565571901414,0.2529848525857538,0.2593348623480327,0.24912853572046298,0.25354390406394267
0.23129076204193727,0.1321825158405829,0.11842052844035454,0.1247549894664515,0.21863612347796732
0.1510917927140985,0.1328171818440365,0.13674661315182454,0.10829959995738156,0.16590288305041517
0.31064310493042385,0.29579784523019836,0.2607561450038159,0.24663235834199518,0.25750131625977335
0.17491561515823567,0.17155023300140623,0.17324186009301176,0.17369233222780803,0.21564855302796304
0.09596931857039909,0.06599146633007352,0.04863935314633098,0.03556926793373899,0.04655110330804703
0.2927908209187796,0.24505635315456403,0.269961014048668,0.2002110812514397,0.259455682902674
0.09048838003611127,0.045124409623907874,0.033616854759810806,0.013095291750490545,0.06176822331854684
0.3407268083016899,0.3291273626611082,0.2910295275512603,0.2768213708226979,0.28241255036230867
0.27352781601976706,0.2631858388649777,0.2521180287696224,0.25116990588486016,0.2461340994023931
0.16524319004338436,0.16496299964996752,0.15523714721881132,0.1398758146203241,0.1486234295128763
0.22934299194136834,0.17593038821963972,0.1844003012296283,0.18137870919841972,0.17928888483505837
0.1597640323745046,0.1251468282612577,0.11483662287811472,0.12665536585884818,0.14791200652977984
0.5432125648029502,0.5113963250874328,0.4420729872322921,0.42479466692260753,0.4593137983039132
0.1860941055314974,0.16955765888549185,0.13311190016385396,0.1262344355545701,0.15462273964663545
0.19287046907614253,0.14045033526016015,0.1305680804049488,0.12186905316967146,0.1593116916958761
0.38243931834849576,0.34802611089940655,0.3756001346125958,0.3371317402823403,0.3527880511490267
0.27630837547782106,0.2393377179925612,0.2066265847469955,0.2065709187795372,0.24621122430237538
0.3061973482121847,0.33279777198537047,0.32518788450719405,0.31242164011821716,0.2827130005762498
0.17914067217966634,0.16956084854495637,0.1801239430927874,0.17844203717240928,0.1570488577036118
0.22766933240952952,0.1982567888872022,0.19768490252155027,0.19304624330480485,0.17790594206807242
0.21922313166293952,0.19760540029911258,0.19617507631510672,0.16704863358354888,0.20406561261874126
0.24046041627868855,0.21981391127464583,0.19143206251305614,0.19455879269417817,0.22126558948863592
0.27986621931915484,0.21633526377549248,0.22544137721156443,0.19435205796039376,0.2730869618289445
0.2339623703000615,0.13973190005134475,0.13766644518917848,0.13024939358706727,0.22747645887663348
0.30437310403239415,0.22881254755947653,0.1960332013682596,0.216968291912922,0.2957885537189388
0.1514383821963768,0.07840087799023433,0.06477383840329992,0.0750930735211351,0.15662621628317416
0.13494227250027935,0.06491384423413185,0.06298461896580039,0.09376808999184717,0.12542034039667116
0.5066029031996441,0.4642651853468949,0.40365897578557974,0.3956653023488459,0.4208073780677818
0.20051000721422277,0.19109134359574576,0.18881390342001955,0.16245050973673472,0.155871082153325
0.12133468109269144,0.0710514421613026,0.0852276756147611,0.10003410427861732,0.10644928479602835
0.5076456019665717,0.47628964558577097,0.4661739077974772,0.4572995015809091,0.44861823803714856
0.05791198369411705,0.03598125494612456,0.005562342895399472,0.022882267149442373,0.06019100721234975
0.2023565934182064,0.1721677720822353,0.16803216637969232,0.15566968856997623,0.18870365888300283
0.0812965118941123,0.03678548635207115,0.03507123015666853,0.05689694234435426,0.09616709116676214
0.28794650112525827,0.2787822465293702,0.2741626334170695,0.2653851956700222,0.2478821442824586
0.22561398561534202,0.16225216591739874,0.14425545322917185,0.15136143761972018,0.18738907132743515
0.15617677179225375,0.12437567046431987,0.12443270146982718,0.1056601135662064,0.14342650330735268
0.17270702163567417,0.14520707627017213,0.13289067861992365,0.12800877418423226,0.17265276651561526
0.20560748753098942,0.18755717736920502,0.17862514118984774,0.15748814775845812,0.1848228046766026
0.39163260959895757,0.3784631684047583,0.37331866120281926,0.35618426069660064,0.3782088156618358
0.36131264888974873,0.36176604241560906,0.3421924418277489,0.3167622086183716,0.31395595843733703
0.010334207863839479,-0.004494816269559682,-0.003449155962944266,-0.0015205344943093047,0.05793703759053254
0.18224774484712689,0.13751901955278187,0.12844187213735275,0.14813009829807672,0.17345336682261905
0.089774828466389,0.0728714836194359,0.06906652964805306,0.06262098608368577,0.08106761672694153
0.12371133757310428,0.03704250890495832,0.008523553475069867,0.024056231628825718,0.09980968419509809
0.023640379094368,0.013749686683409711,0.012794675880171795,0.04569871104929854,0.05431060553832415
0.21852091373155985,0.17367116017384618,0.14596098311311118,0.12835401706757898,0.1737925800499488
0.1325419813012622,0.10409361519411528,0.072928767070597,0.08761008852479926,0.07961145607540779
0.253189559509333,0.15629454425543882,0.16320423384007346,0.1319855484680529,0.24938749864703738
0.24123593348557765,0.22091279145370574,0.21415360883246237,0.2120084040541388,0.20929047750683533
0.15644144436926627,0.12876841910501693,0.11275931282834875,0.08928299910066209,0.14240019582987418
0.15879860554125408,0.1338180681458412,0.128904028296878,0.10744668675850635,0.14053445480501578
0.16213044601688895,0.08702665021968667,0.05479798749214264,0.053515859671628,0.10969035919529047
0.1738670558581475,0.14610042626750389,0.13869421284202837,0.13619190712714063,0.14171475844698642
0.1646435765822468,0.11040909516288756,0.08561611809253265,0.0757909495133061,0.11982303213178642
0.11454684798854291,0.06961388548082317,0.04762416038547779,0.04801693381822841,0.05825729310070999
0.39286173493839394,0.3259576641252863,0.32002811374052614,0.2953887374984878,0.35046293543326196
0.2387295525009104,0.18387518599128538,0.18317600730331163,0.17143137472905925,0.21107989372702443
0.04616109548792225,0.02981890676945142,0.031977984180970864,0.05640532226563383,0.04783898175918264
0.36320534603396176,0.3471145709209792,0.3266800178560039,0.3142592467748942,0.31771220836119746
0.33345040303716733,0.32486516660220827,0.3158512587349102,0.2963447799927786,0.2796762387795101
0.04466680386683754,0.027368092129075504,0.021478638564726645,0.02486552141464793,0.027324663278527974
0.45335213641582606,0.40748006600243475,0.4062837351797724,0.39557744489618235,0.4079763112805307
0.46841214391361113,0.4619821088312296,0.4531304132944348,0.4577919609391684,0.4169356393540836
0.10703200476911323,0.11049488915498981,0.11165021027528516,0.1025150528650024,0.12086382509088749
0.2384353189244047,0.20779685290047256,0.22595152044813302,0.19844993113024634,0.23260687099763527
