features.2,features.5,features.7,features.9,features.12,classifier.2,classifier.5,classifier.6
0.16584172847209291,0.1563799903507411,0.1670366266568699,0.16798656637411344,0.18125658241879533,0.18602950022483025,0.18966729389285658,0.18894141421216212
0.293260222343011,0.33438013493081714,0.3397682496150606,0.34296752750636006,0.3492593732850124,0.3448338598943703,0.3478046073622838,0.33573543612205936
0.07927882953915169,0.061069183738344586,0.06556751224579979,0.07192119791731102,0.07111257039046345,0.06817659946796478,0.07171835562756582,0.07524231162073947
0.26231391346100286,0.26491377653863246,0.2663067031986554,0.26856118225560455,0.2780290972725937,0.2810500147654128,0.2826509183615713,0.288479677728363
0.1949074549209621,0.22188731128406067,0.2196938242546598,0.22207483249327284,0.24103198640123452,0.23502618089905622,0.235261796477299,0.23441543077519458
0.33037373577903767,0.35362078662930263,0.34977823659812807,0.35078725010575745,0.36298087737175166,0.356764641416366,0.3571182751070815,0.35039091075439566
0.2008216741525049,0.20524796205366183,0.20707861395333516,0.2115450671611651,0.22661845329075184,0.2270079777317447,0.22641679451640068,0.23393767220323136
0.28695611565421836,0.3025105153055787,0.2991956758018842,0.297057680636416,0.3105840038212732,0.2904111467233031,0.29761879351519366,0.28784031846692437
0.2550416368381023,0.29405355558778223,0.2862096787144321,0.2871952293102533,0.3146137155295137,0.32282596636611527,0.32182663494327773,0.31717422202969314
0.19304929477920982,0.20522582778261741,0.2070053336187589,0.20855892045449442,0.22589097146429368,0.2142055597851243,0.21248399206393917,0.2180360999994602
0.23008979702281437,0.23378640119883048,0.23127131757547356,0.22871536628258846,0.22993346906072318,0.23214274852567737,0.2347728392298813,0.2259530190171014
0.10210450643823157,0.10042223918410831,0.10396889275764422,0.1123674128690503,0.12713781493658388,0.13500167795086218,0.1273314785766537,0.13955524425053747
0.2539967619544267,0.32330828015923446,0.3199799661616334,0.3287640528376954,0.34715480795940584,0.3388872858757684,0.3236657865816679,0.3378003573364945
0.2513587044335527,0.3297938175535193,0.326477740718018,0.33017502614088173,0.34157839764109876,0.33566945826355493,0.3423823719131804,0.33957833474557864
0.21346985526322484,0.21278287783353148,0.20011253667169876,0.2097781141521175,0.24498236280233432,0.22163928255128287,0.21614823257299368,0.22383957929282697
0.5336852378677917,0.5438554798632577,0.5218227142145725,0.4992795369787094,0.4819051204657524,0.486248422276993,0.475401006581184,0.4742514141725346
0.10664476345310808,0.09867154317641291,0.09824536928756897,0.10498176338798561,0.11320325923685835,0.1072598920225387,0.10620464275969248,0.12097998111268558
0.14361315117343154,0.1648159492126712,0.15892719743389694,0.18167368098546471,0.21738606263994834,0.20223162045289395,0.17276944147392514,0.17948598688021547
0.20980974848027467,0.22487394291418392,0.22161311463355468,0.2196520296199216,0.2208823339768519,0.21958980252953264,0.22452249618371545,0.21741156088591457
0.10809349833812153,0.10789171117521985,0.11675943656547196,0.12070189928864035,0.12145167569837785,0.13034927730026497,0.1250969174649876,0.11856474001407605
0.05399107205953717,0.053062954802159855,0.04947292722534839,0.05058576864423846,0.07197990927926604,0.06927393687794799,0.07089937640009743,0.07605612949028186
0.22636534318488877,0.27518964886171854,0.2769839933984113,0.2853739784663377,0.29512247828304067,0.2898692143085805,0.28746247681780046,0.2859632169609047
0.18528109619728467,0.19896826961769215,0.19959249649090313,0.19979857886039773,0.21065167709655297,0.21740435755078638,0.21141585120846323,0.21661643742162576
0.2111529631551502,0.20947500686538273,0.20897917302070543,0.2094872551284451,0.20504215088831468,0.20555594821327547,0.20545579415061674,0.2027282399903133
0.22986640142775772,0.2754456427900233,0.27720008243112343,0.2776731806059303,0.28678163316727256,0.2796709072814008,0.27241333096009535,0.2689401005145609
0.1742736765339572,0.18810935207949822,0.1909624260584977,0.1908363788645583,0.19735467635275156,0.19700641326689555,0.20134397262704717,0.19854741840456167
0.21703888559169457,0.2166026128449028,0.21351756622639212,0.21230153525247872,0.21694769794268834,0.21706935178290415,0.22423890885043868,0.2170585415676684
0.5113407342928011,0.512477785091053,0.5014231357252851,0.49850462331308265,0.4753948059026226,0.4609716994258728,0.4678955218956811,0.46236706062214117
0.10391941064521895,0.09195136612946696,0.08818398937564821,0.09172336614733838,0.09729705300200812,0.09321409011766021,0.10187423400427971,0.09255049237107206
0.5995639760071301,0.6232725035978908,0.5929364597336978,0.5933057570982546,0.5782407441146387,0.5794572691167379,0.5767797525605791,0.5757327303511194
0.09435267652478291,0.08951708636767279,0.09812915427958922,0.10185591771187971,0.09906514228437294,0.10117793734064057,0.09870562709143356,0.09080273581040048
0.14142363775279357,0.14908540573946044,0.14413002045365303,0.14714978646019572,0.15589439592812834,0.1609271106466636,0.161492188117784,0.16884328112358415
0.10427578623991167,0.10863098316450183,0.11161813695244908,0.11437611792983138,0.1211503688282855,0.11456676461703562,0.11502366786905309,0.11902536504037958
0.2291926749206004,0.23355898293080374,0.23425705229110358,0.22995860882946587,0.2265963419310234,0.22578015422532813,0.2204514713781359,0.22225907891191699
0.13914682147592836,0.16789799822845344,0.16681008146589588,0.16344514847192698,0.17263633697884587,0.17392346428199046,0.17650919337804744,0.1799957924627433
0.21820758649451516,0.21503506604911785,0.21631716997037817,0.21896346460898075,0.22694843342404253,0.23332473824255587,0.22505384402629272,0.23539655069333415
0.08619629073336617,0.09933723881235788,0.0964990510499257,0.09706670549465461,0.10655174233163187,0.10491677697214102,0.09994453340980612,0.10199187165765256
0.48853684724837765,0.48995893999692114,0.4769875546164134,0.46821555696512185,0.4556180797278894,0.4424104568388189,0.44633919531019894,0.43877945218351017
0.1628146322661024,0.14237596740176967,0.15066734872398382,0.1540975498438126,0.1462219750214911,0.15308165250531625,0.15616180077804762,0.15000097690645312
0.12287387013214197,0.14789771343348482,0.1445463467932908,0.14531527378086276,0.16334718580802327,0.15888596287778878,0.14835010205295984,0.15408945618876663
0.20822952811502388,0.2407952262677339,0.2404089516786607,0.23981724475824676,0.246935602133794,0.2426724283029984,0.2415581094548822,0.2414823517985938
0.2469889675791754,0.23317358798636978,0.23236058864865813,0.23694993410398235,0.2303026905066921,0.2339406648252464,0.23698272514499516,0.22663342757313157
0.2946319035901703,0.3255331448064677,0.30555753014772763,0.3019545915828155,0.3054046307097957,0.3012680244926428,0.28481659470715626,0.2988850280553039
0.25868913682050215,0.26997017311062654,0.2665627073659988,0.2679650435204495,0.256785226942128,0.25681155888392576,0.26656404436595216,0.2542433513532275
0.10449342229708986,0.09215028575216906,0.0949923450219541,0.09859448483372332,0.10957045521474712,0.11204273000245567,0.11831462387235309,0.11795941777045527
0.14020720988381122,0.1416753011522955,0.14562769918011,0.1533347662415712,0.1663820397659029,0.16646388680667068,0.1731294212569829,0.16511647717547287
0.23290795579735526,0.23695704296566125,0.23449580818257643,0.23303242512628808,0.23217089118511408,0.23204999486312097,0.23540750398189839,0.22465315077657308
0.14156573580612522,0.13350627223528222,0.14739296321925008,0.15416567777762263,0.1624798622201349,0.16559544269108886,0.16164173263635168,0.16357524949294872
0.20925779970370859,0.21280641918556487,0.21252549526086048,0.2123519836482687,0.20471355859684517,0.20762125852933927,0.211725383167488,0.2070718339010265
0.2242201735876029,0.2665431133662718,0.26265815033593226,0.2565990339333598,0.2618833428653743,0.260612869835662,0.2583426139272781,0.24739515725423936
0.16284006666990106,0.15464568247068977,0.15974756383314814,0.1626050576755594,0.1797961336141642,0.17847034022036362,0.17191454319155228,0.17857729118849835
0.17545903446122582,0.2043890273267344,0.2048687435401822,0.2081966191964077,0.2235851680206695,0.22165010629637671,0.22332488048399415,0.22191387889904232
0.07293128503177548,0.08305483624912943,0.07856276487913677,0.08239028183889527,0.10826976080759494,0.10644091196953209,0.09301328188019546,0.09773818143275202
0.10638560348667181,0.0918734155572356,0.09348906207136644,0.09805878533041103,0.10782945720542823,0.11433224761186704,0.12519353726456386,0.11502876492466131
0.18685629699507933,0.20734188600691877,0.20550672966109848,0.20505031277821192,0.21243192900246577,0.2092660666665053,0.20726952694564516,0.2031397211859507
0.22961857738902558,0.2323970844620283,0.23017915734319078,0.23222062166461255,0.22036005102777667,0.2223373069035963,0.23021975205469927,0.2255450599491006
0.27084072736686493,0.276651281299874,0.27220684075275875,0.2703101781159273,0.28425005572951506,0.28271338887170977,0.2868913962283403,0.292765628119561
0.17293705133041756,0.16526075441061103,0.16542564803529042,0.16344525626895617,0.17713553365451132,0.17003364047921943,0.16265356710753515,0.1727686000579134
0.2232359675947734,0.23416125932599768,0.239727244363391,0.23837379322335384,0.2406679041022478,0.2420047212944673,0.24348848858753108,0.24690910629382387
0.5463370643395561,0.561243379180223,0.5626783820083681,0.559530040897418,0.561956270021008,0.5542000806569444,0.5528542941389565,0.5421641967481157
0.09547850544056427,0.1366752673231326,0.1314002831554699,0.13016872757886322,0.1246924447566484,0.12098228731995428,0.12206782400780504,0.12418530341769211
0.2179879917074444,0.19902326966414566,0.1977078324747746,0.19579215638273986,0.20280846113337675,0.19571884464477773,0.2062229081941122,0.21578423250114723
0.1267245029480123,0.11338905728596883,0.1132677907605198,0.1193530731849117,0.12815571231232925,0.13396713446174854,0.12661997284456794,0.13655424745180914
0.2470787742279937,0.2714377168950219,0.2723784649901006,0.2642970195155141,0.272566627171224,0.25991162360881903,0.272082878518618,0.26755101309937845
0.39235808069035205,0.4280966386520473,0.42860252159458023,0.42589406039958094,0.4243589489236258,0.412751681317924,0.41344808513560916,0.4232368443625309
0.18840904760246516,0.21111462646709578,0.21266675558407463,0.21291170381534302,0.21523989567389926,0.21253353444772974,0.21064323609389485,0.2097957286418803
0.29812534822743203,0.30771001096232287,0.3001799461556621,0.298963024820428,0.3112907722344718,0.29528528544179244,0.308618521441953,0.2950866726733475
0.21470166366831392,0.2314909741701292,0.22906095132217769,0.2302550892164251,0.24294592197594564,0.2429370067704737,0.24756381502423308,0.24239345530049905
0.21732646016844281,0.25155845597876586,0.25065834999871694,0.2508451238729513,0.2585968018451579,0.2541892836756715,0.25316993705711804,0.25201445134670103
0.15290987902418238,0.14341304198986873,0.1504037530394187,0.1525636547790531,0.1620210561772256,0.16372060703359287,0.16242647779209973,0.16270282068604275
0.19541001093976287,0.22275416726641586,0.22303200174060864,0.2276431563303539,0.24659918663206276,0.24124571207782278,0.24268744218463217,0.24142089058279512
0.2292096994330293,0.22770997751097363,0.2141792028451785,0.21749982921449917,0.20730164475415394,0.21237552837415505,0.20323944295961677,0.22023581585403718
0.1620227519288518,0.16502547348516422,0.16538359847805073,0.17565183144288157,0.17567006912743002,0.17876803997276056,0.1837743682473538,0.17234875090630147
0.20943927502225904,0.20783601772280963,0.2096095518903772,0.21037769703933604,0.2179804584028751,0.22029971750974472,0.22041236555011218,0.22827694256808653
0.04357304206410499,0.06028561907171906,0.061510182032971907,0.07004321543046108,0.0750540099983858,0.08003001193743334,0.0746426462471264,0.06303869807398586
0.18962287897730604,0.20965878313131409,0.21529097851401027,0.2219553439534392,0.23638712093625386,0.23398298544058482,0.23072882100280756,0.2360964010476483
0.23287564232757918,0.24480756454831695,0.23806828571965863,0.2314158488940189,0.24827429325957276,0.23555207417644816,0.24094313741785417,0.2447556607363601
0.11513914086638626,0.14732824258946883,0.14543827092002454,0.14634186663531945,0.15658064458255785,0.15266435282283922,0.14334756033562143,0.14647654644080182
0.26757326607158904,0.33929527689845024,0.33316592158761654,0.34116287319394584,0.3464668457550418,0.34488386271226446,0.3336162669758639,0.34154675916444766
0.15707972290963554,0.16810415270645715,0.15792593931509488,0.18138167862683005,0.2181797813625955,0.19932603098965496,0.17849118245720028,0.18387703579627568
0.4752653964304514,0.497484239323114,0.5004916612124778,0.5015931777400094,0.5051300379461541,0.5042529525364501,0.5012159679740559,0.4908364102642218
0.15233255792725325,0.14735860696152134,0.1515140616134626,0.14953362252061758,0.13397478255214648,0.1410763291467991,0.13874184374672457,0.1439514696286799
0.2855342432539001,0.2946134895225693,0.29501045657195224,0.2942808861838545,0.30630682242343565,0.29785069628920285,0.3043659931772537,0.30380361130735317
0.4110352350260523,0.4695849133076241,0.4705626958506613,0.47224398172843435,0.4717025029168218,0.4615536077682376,0.4575899483141708,0.4679331373426834
0.09262886408016219,0.10513524634885879,0.10615127360236991,0.10659846978018864,0.10478989106257865,0.1089621181650187,0.10437876970201813,0.10668268139547679
0.31945279029945867,0.38021435642339824,0.37421599699618674,0.37325930016842745,0.38378042214294666,0.3771247193815669,0.37430144841939017,0.36795365419705606
0.14049411501072023,0.14255115787235748,0.13754877990584333,0.15070022349376372,0.16395939595887407,0.16873453440291536,0.17150940599594047,0.18550643546427034
0.5323400644241667,0.5814487741192776,0.5816743525160518,0.5779279603409372,0.573246506055119,0.5614826894922688,0.5627520437714463,0.5558896247800655
0.16546729631157497,0.18920379948069943,0.18964806899563522,0.19265658418936665,0.19653749428041453,0.19416941494653234,0.1917819945344545,0.19190821099696362
0.2015569622285794,0.217148263101544,0.21491370251978742,0.2133592211275379,0.21651368764943255,0.22373198024482183,0.22881811057502022,0.22011544598596777
0.10744564122001604,0.11471961080389781,0.1070047390342859,0.10816566769567688,0.12063338524940943,0.12230991273389223,0.12144103415480183,0.11971973927535405
0.22641379706572773,0.2431052027588925,0.23872850100571083,0.24243545482385292,0.26095687591764427,0.2565474219695502,0.25963937435148376,0.25017193718739195
0.14025194363470408,0.13247858814558414,0.11982318963642763,0.12401326197682619,0.15167338357214913,0.14723695066316544,0.15342999653125663,0.17201228272265234
0.2479241395997924,0.26196672822154954,0.2665535929021031,0.268524475613131,0.26885139271513364,0.26745806551570606,0.2749607853908395,0.2699842871750418
0.271041780731283,0.2816938038171193,0.28010088791554694,0.2830368120747255,0.27451283213080535,0.2749961156521483,0.2840101892815512,0.27061001617162445
0.09003789287167921,0.10037440033359106,0.09762239565931491,0.09528903514094365,0.1139324493949328,0.11389114247731921,0.10988978710131649,0.10664086006436199
0.15119918995863268,0.1476329793564307,0.14314533701720086,0.14268446495311687,0.14058052053887535,0.1335454545501835,0.14076935409515268,0.1367138908697408
0.1453431778288181,0.14966247321853746,0.1491821778662095,0.14970511447956955,0.1617785133550408,0.1661957650894701,0.15679095869993184,0.17172581289074182
0.28104504796437235,0.3236057703419157,0.3202695135870791,0.3240130537553426,0.3363510390989972,0.3099661315791642,0.31604391079885974,0.3130929668422667
0.11062915689024147,0.10696501030753075,0.09980579281899546,0.11252899237592806,0.11218761759035012,0.11111277712515283,0.11030830783825286,0.11394328417918194
0.4028125560827053,0.48648770250134854,0.48664709684475843,0.490876510210351,0.4906217422606543,0.48719103862499213,0.4759964736165768,0.46544299760091534
0.14727336801204632,0.15571101286276484,0.15376543129767958,0.15676173817617406,0.16015792821891858,0.16434389613875278,0.16294820621911268,0.159658892573927
0.19106715795877244,0.19781134192191516,0.19612287256566566,0.19737947064057537,0.19769245870993138,0.1990074157124658,0.19493491417236694,0.19089539655223214
0.13249677768477855,0.14234901884341433,0.14381298755052535,0.14468352219557026,0.1635151067645947,0.1535390039792709,0.15083164214105238,0.15292292397430907
0.2689290279847426,0.2660256607824286,0.26672022107046606,0.2688563272120976,0.26080971442898493,0.2618526054583101,0.2676131195575432,0.25794770685103885
0.4894439112500234,0.4875077483070374,0.4852671695575702,0.4874998579515351,0.49564473574929124,0.47773650645463883,0.4917725424534902,0.4832995536811382
0.23038725977356353,0.24205499793911872,0.2396516651934506,0.23620684573328032,0.2446888788903459,0.24388476106489848,0.24198453911626447,0.2385054780515464
0.10220012347871166,0.10436101160774153,0.10371526263654202,0.10734024614091493,0.12325833577531202,0.13193462833450884,0.13486783662811663,0.1451671208316046
0.10261259984694483,0.11170792959016713,0.11577590102308778,0.1229208770120419,0.13024980055914162,0.13913696187430336,0.13143235705071443,0.1396090382835839
0.044725441252602284,0.04998948608827469,0.04671814329110997,0.05078794718043515,0.03801327718515167,0.02757477371783265,0.033106489586030755,0.04781753830049773
0.265779806326638,0.28236865115857773,0.28190510550885967,0.288828684627839,0.2948329246871296,0.2859378613238218,0.28453235172388375,0.28372681194430216
0.10573653027945142,0.11116425112077323,0.10997272098478661,0.10536013610174627,0.11101265187715181,0.11614482249065361,0.11401449336074958,0.1164851162248381
0.25069900604719164,0.24261244370977106,0.2445804571955273,0.24277078090390405,0.26060248175208894,0.2602790925814332,0.25803813113313406,0.26747345350347074
0.32342925506387876,0.34054800954789644,0.338699890776255,0.3439229162089203,0.35485154898862337,0.35234717776822166,0.34901475943705157,0.3473594110663188
0.24423197176934577,0.23896282443490055,0.23966639942025744,0.238025429276256,0.24802000239831287,0.2373619574560573,0.24764011761953975,0.2601865398985946
0.07115259356333617,0.07062363084799082,0.05841968934892038,0.05433502129142098,0.049352690746495315,0.0429293233961248,0.04107750064341948,0.034243430415023
0.44475735372945563,0.4889487761253963,0.4783731691828961,0.4793617830169373,0.47401792558313854,0.4615447826207118,0.45740603447110384,0.4596316849522953
0.3442761939771368,0.35739407874149637,0.358122178289469,0.3579957949222441,0.35893033120058365,0.3595093682042632,0.3609692103695666,0.35198385897749646
0.23098873932618835,0.22738668585974325,0.21661438512225076,0.2242613862292761,0.24988278344796966,0.2418660846553946,0.2413142681847389,0.2341548926817809
0.2669631316277085,0.333923950572933,0.3301933751144335,0.3170573869407532,0.2961715412824994,0.30100947878624357,0.29038341137934687,0.27916850006104754
0.22853143232770037,0.2514541165964923,0.2447027207491615,0.24169056597005895,0.2483673316905998,0.23301026879373912,0.23200054869908987,0.22691908575121794
0.271225100785003,0.2894999712780273,0.2816614243828522,0.2748953276203149,0.294491954251263,0.29309297411697977,0.30567068434787864,0.3089463595352688
0.17161163893759507,0.18119686888531827,0.17304479462889963,0.17271924956681448,0.175452052687331,0.16576275268115367,0.16354041049405582,0.15683038195815355
0.11487459342322963,0.1072098251071613,0.10087785006341507,0.0976744203940673,0.10005225767059152,0.09155762258399319,0.09951678582804156,0.087740173947087
0.28443089513106756,0.33108885671448035,0.3287137322308851,0.3425700179191207,0.33786733743396685,0.3207372907446233,0.31591427568571456,0.313378641305233
0.14340491760965357,0.12864671439634498,0.1316187849428471,0.1288364601351938,0.13263750430937937,0.13475992198134384,0.13787928766835542,0.1371282968699201
0.14676445176400638,0.14599038343870008,0.14431918216371023,0.1460851692191166,0.1572592955148071,0.1512037325624119,0.15725148036083034,0.1530715842901454
0.31530951358001463,0.3246827260738723,0.3217072354818527,0.31925252993706854,0.3241304454015861,0.31097863180871366,0.30982840174600423,0.3057871447352687
0.289220627793624,0.2923397514825698,0.2918193020970048,0.293176901676615,0.29188499560046754,0.28992079736407445,0.29346086234880353,0.2825010381777641
0.03839150194048248,0.02716261911858227,0.028550626773404704,0.03157087311881154,0.04705498816017061,0.0512725141693977,0.04358607216166145,0.03702824295735827
0.1967598420524974,0.20162151662745595,0.2001716518233265,0.20058425188967074,0.2004191021994499,0.20083983254341037,0.19597186514519102,0.19114317738948336
0.5553579453527735,0.5624989555769639,0.5535836098387996,0.5519240853893154,0.5332634932248306,0.5188803849897193,0.5232015945547199,0.5148390498160479
0.11631215153361601,0.11055853559311746,0.108224314737441,0.10477544099093086,0.11556294535237731,0.10703162733610241,0.10850512695278589,0.11328620823705911
0.1113906305671804,0.11115869698018421,0.10981651171040464,0.11289367463317075,0.12173211118082311,0.12220373983588059,0.13086248107020357,0.13545075898010853
0.07632154922213318,0.08004321228593281,0.07603001387853217,0.08031044658290201,0.07459260075392399,0.07996165507306423,0.07064771158439646,0.08419171877389947
0.1229701532330348,0.11108595281168752,0.11379584540312085,0.11331455955693764,0.09984809069342356,0.1075111854225887,0.10914191909804344,0.10260560241664837
0.3053334515313572,0.316892843543093,0.3192290921893755,0.3180728887777736,0.32492480249988387,0.321810655983017,0.31990850640781454,0.31397372031068355
0.17961585819757478,0.17084316005403577,0.1733571785232908,0.17348966195032142,0.19122914627693016,0.19797874847252211,0.19031400281262867,0.20361107549234608
0.015845690608416705,0.03511020435703482,0.024591015772224844,0.03628578355847174,0.042571763773921086,0.04145059170512048,0.038253395814293434,0.04129624940462185
0.23554177724596764,0.25482482784442273,0.2608163738247396,0.2624273603522827,0.2610481488722235,0.24823060727685975,0.2535412494048694,0.2518333656862016
0.25282081665778516,0.24907016176693875,0.247379788202772,0.24823279704201542,0.2458960334505336,0.2482188562309199,0.2458456548249029,0.2359496560758624
0.1229901798862972,0.12772031293833563,0.12402834789705668,0.11170699573873331,0.14398064906977953,0.13469438992193097,0.1427593110821437,0.15687404915952963
0.19856261509061926,0.21661215311736864,0.2155382182637239,0.21726528429821015,0.23242014836124653,0.22851083771979233,0.2266298609046529,0.23539930011342133
0.2232131767150629,0.24541330128201938,0.24186287697942077,0.24071196410427717,0.25325673690492767,0.25285576344395455,0.2467112482241929,0.24529500730949916
0.13710929302691202,0.16857800647540383,0.16641051084770106,0.1665387699380599,0.17483943446330602,0.1743840755366815,0.17094681358986696,0.17756830988148595
0.1940926269020778,0.18400525692514358,0.18970034874381586,0.1929531402310526,0.19866294883498842,0.19671844304702604,0.19450402510044942,0.20343361781157104
0.2865675682243158,0.3017195584194065,0.29325910862516,0.2877480275956582,0.31009302905667196,0.30790083514640837,0.3136887857469146,0.3175670390479299
0.10657689897500366,0.09103800182421816,0.08588521432699056,0.08008793741598894,0.08710209279342411,0.0815424305365956,0.09938511302971721,0.08641191529372795
0.07332388436919521,0.05337888257163556,0.062248849997640195,0.07051270961142858,0.07928081191443022,0.08219266369284622,0.08264697055278311,0.09411493689225674
0.255738822221291,0.26779722794787003,0.26564001122557895,0.26646237624125235,0.25652495927585767,0.25691571377442174,0.267734084981088,0.2541418101478657
0.15207592593579172,0.15177516291104065,0.15260130687871518,0.15460067506167297,0.17655235434619423,0.17815888522284268,0.17279897828628818,0.18410869085444914
0.16131609184302856,0.16701696583368172,0.166254519322852,0.16541012389897947,0.17463685703665735,0.17376975984330675,0.1732216146578546,0.17892884736775178
0.2952236470977042,0.3157184598905803,0.3096235448386128,0.3065707307083251,0.3093160562702618,0.29775665054640915,0.3084451725543353,0.3031977424075629
0.5122066173464734,0.5417120596636406,0.5223828507325824,0.4991571225198206,0.4883129798765238,0.49253057517454074,0.48293365325564563,0.4797078847246486
0.21956183844573723,0.22952510130377093,0.22618798062149048,0.222154966172915,0.22885921009004873,0.22243658350627782,0.21806322699956987,0.2126858644821591
0.1344743827931528,0.150299769975857,0.15406738264399258,0.16334067270987876,0.19240011195898302,0.19373158141816496,0.19040495568955218,0.1937638940409367
0.11188859530224521,0.1484587609846664,0.14871692289848945,0.15521004997885812,0.17424398581823838,0.16980337357782382,0.16346920528457803,0.1728745273927282
0.15438884184327692,0.1532702466050804,0.14413193156821102,0.1418203429218126,0.16263073149996984,0.163125895535753,0.14345105842600503,0.15586390899097624
0.17942934588784007,0.19302292058876458,0.18986357026771938,0.19168150060671815,0.18874926186667443,0.194564617793293,0.20329468161079892,0.19119664103464093
0.2154600152373599,0.25139103627288756,0.2584399825289857,0.258443030029849,0.2664180560790247,0.2625752884885344,0.2599670945867679,0.2605981505752828
0.2149125164520816,0.2254180734351757,0.22466031664369998,0.22753775666202516,0.21867987915069023,0.2183199136829216,0.21626326199405657,0.21673392644560727
0.21094413593601116,0.2165642456599367,0.21211576014684014,0.20908422000590124,0.2107973811070992,0.20913326005187993,0.21016183295480476,0.21180040578296802
0.22146230767944253,0.20055319017969414,0.20011831652447062,0.2004567522746365,0.20750526508199962,0.19853029296537938,0.20700100912003147,0.21876331499736318
0.2115063001657162,0.25570698957225046,0.2515175236354242,0.2551634598352138,0.2566201086300483,0.25424761781996436,0.2547123060760954,0.2571142631028473
0.07570217363380352,0.08451716995603269,0.08411500805444652,0.09119296005010558,0.10173241873657834,0.1044798310886096,0.10755292853498634,0.11046326622429103
0.1891520343212309,0.23345555248469196,0.2372530830074626,0.2492314665050094,0.2740744895805745,0.2691772765117534,0.2693442941357832,0.27236662203382617
0.10033617272180553,0.08697348230159675,0.08720878486410497,0.09461706028653703,0.10080663140418594,0.10634819144749244,0.09671046734799027,0.09938128422598971
0.12194590229132726,0.12872670135191905,0.13031637538358654,0.13423249133924553,0.1311252434822847,0.12909001450964236,0.12694861052463577,0.1256456874577023
0.07932687949536528,0.07749399403837463,0.0735522044999744,0.08120495244061213,0.07566861297643522,0.06942362558621426,0.06918842287327075,0.06879515877005611
0.10658880874009914,0.09715333448809213,0.09949056197888596,0.1072195215440198,0.10373232143521541,0.10623701135655193,0.10148115724063766,0.08972041603894715
0.15612875033118803,0.1695014044889893,0.1676777072623256,0.16486541732639393,0.17618477126638035,0.1723273966385058,0.17322219011189796,0.16813411907860037
0.06809388094231351,0.10666345777698119,0.10006304815856545,0.10509034366527609,0.10071763128435089,0.10813303291651152,0.0874811426361217,0.0937787141807354
0.2233920446647948,0.24320403861763062,0.2413272973608163,0.24157725734708757,0.241583645654925,0.23913696578207955,0.25072983721638586,0.2382955831781815
0.10360062251749763,0.11742833796373169,0.10693703925676286,0.1029869877214004,0.12603566278556705,0.11780599039553685,0.1250895574265859,0.1272006657223185
0.3394780963994939,0.3579175661082915,0.3593457191888396,0.35875156328055274,0.364239425588178,0.3649217218243991,0.36919706920026896,0.34832038571709206
0.2393993863793781,0.2629332346868143,0.26245996333080357,0.26353466620793825,0.28201680340780205,0.28058539453542,0.2816742024820406,0.27911963366767834
0.06132999223098671,0.055748200628976584,0.044891051989620956,0.033613559658173954,0.049247457071937874,0.039448476435796215,0.054386778198693767,0.037216038872833375
0.2783159019257031,0.29042293042382256,0.28864771840615566,0.29219885882123653,0.2890685316509955,0.29015350915321325,0.29160887004210917,0.28017123353365775
0.11508876568673214,0.13368556808150583,0.13525168602549376,0.13648872389308211,0.14768750970296918,0.14617798486516229,0.14427855439593132,0.13887652546248622
0.19270589674917987,0.19731726815379666,0.20281443088677525,0.20443692770725536,0.21284156758837713,0.208363507013842,0.20226361173940977,0.19650923241931065
